p0,k_wind,k_slope,burn_hours,w_grass,w_shrub,w_timber,iou,precision,recall,f1,arrival_mae_h,arrival_bias_h,n_sim,n_obs,n_overlap,n_timed,score
0.0715076276052007,0.18668340248677434,0.7431412867758116,3.8730903148881266,1.2467873260628655,1.8822090080495995,0.3615779627770161,0.29979879275653926,0.9675324675324676,0.30284552845528456,0.4613003095975232,10.976510067114093,8.617225950782997,154,492,149,149,0.23119560483707619
0.1249542350240212,0.2916422686266824,2.9010698460220863,4.075450432993575,0.490609377903061,1.181117268936781,0.4698840752530182,0.30366847826086957,0.3132445690259285,0.9085365853658537,0.46586763939551845,13.56856823266219,-3.5556674123788206,1427,492,447,447,0.21886492680673086
0.11456894573707081,0.30514232739592273,5.076045367847453,1.2817761795794662,1.064375570318557,1.8172290724684546,1.5743516521688747,0.32275862068965516,0.3281907433380084,0.9512195121951219,0.4880083420229405,17.136467236467233,-9.161039886039882,1426,492,468,468,0.21565570046173496
0.2100239392926976,0.31669996254310107,1.2261572712698328,1.6550806173686092,1.8096488889868367,1.5991575942861984,0.6396513821188253,0.2936972059779077,0.30153435623749164,0.9186991869918699,0.4540431943746861,15.244616519174041,-8.073820058997049,1499,492,452,452,0.19841835273306996
0.3678741377653036,0.20010961260483556,2.657109127391415,1.502579996520321,1.6646788253607665,1.8181892240805293,0.3187283345531884,0.2872611464968153,0.2949640287769784,0.9166666666666666,0.44631370608609594,15.100332594235033,-8.057317073170731,1529,492,451,451,0.19288406778284634
0.11537646366129946,0.40675688495796547,3.2969616768003487,2.0502770477374708,0.64474376943557,1.421976615203094,1.532188597819684,0.2800687285223368,0.28055077452667815,0.9939024390243902,0.4375838926174496,17.26005453306067,-8.794342194955691,1743,492,489,489,0.17219338769070758
0.10157566554024361,0.3305794913708227,1.1582489452134246,2.8953112592246018,1.5068379853782166,1.966348134327759,1.3396241301610183,0.2755331088664422,0.27568781583380125,0.9979674796747967,0.4320281566212055,17.399864222674815,-8.373727087576373,1781,492,491,491,0.16678395747472463
0.12014834978594653,0.4219674446411908,1.8107600397635613,2.7863055860547954,1.5089767569300678,1.4159628207125092,1.0672081611836188,0.27210496292070735,0.2744533947065593,0.9695121951219512,0.42780269058295967,17.09454926624738,-6.102515723270439,1738,492,477,477,0.16526403000666123
0.21199383564703192,0.18367050070395588,2.6403006494013144,1.8806491281859967,0.4559302544003114,1.4347328693494885,1.4143801551831887,0.27348526959421904,0.27348526959421904,1.0,0.4295067656045396,17.948577235772355,-10.719647696476963,1799,492,492,492,0.16130666187064183
0.3099281156836958,0.1818154758333447,2.845012376895709,1.8345226833842123,0.5279608367837011,0.7727284278281376,0.8179978263934132,0.2701812191103789,0.2701812191103789,1.0,0.4254215304798962,17.50210027100271,-10.267411924119239,1821,492,492,492,0.16079309241661197
